Image_Path,Ground_Truth,Inference,Position,Compression_Level,Movie_Name
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_1_compressed_23_agent-cody-banks.mp4_frame0__start_224_224.png,97.42736,106.86906,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_1_compressed_23_agent-cody-banks.mp4_frame0__start_224_448.png,97.42736,106.86906,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_1_compressed_23_agent-cody-banks.mp4_frame0_bottom_start_224_672.png,97.42736,106.86906,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_1_compressed_23_agent-cody-banks.mp4_frame0_top_start_448_0.png,97.42736,106.86906,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_1_compressed_23_agent-cody-banks.mp4_frame0__start_448_224.png,97.42736,106.86906,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_1_compressed_23_agent-cody-banks.mp4_frame0__start_448_448.png,97.42736,106.86906,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_1_compressed_23_agent-cody-banks.mp4_frame0_bottom_start_448_672.png,97.42736,106.86906,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_1_compressed_23_agent-cody-banks.mp4_frame0_top_start_672_0.png,97.42736,106.86906,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_1_compressed_23_agent-cody-banks.mp4_frame0__start_672_224.png,97.42736,106.86906,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_1_compressed_23_agent-cody-banks.mp4_frame0__start_672_448.png,97.42736,106.86906,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_1_compressed_23_agent-cody-banks.mp4_frame0_bottom_start_672_672.png,97.42736,106.86906,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_1_compressed_23_agent-cody-banks.mp4_frame0_top_start_896_0.png,97.42736,106.86906,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_1_compressed_23_agent-cody-banks.mp4_frame0__start_896_224.png,97.42736,106.86906,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_1_compressed_23_agent-cody-banks.mp4_frame0_center__start_896_448.png,97.42736,106.86906,Center,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_1_compressed_23_agent-cody-banks.mp4_frame0_bottom_start_896_672.png,97.42736,106.86906,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_left_top_start_0_0.png,78.95116,81.67962,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_left__start_0_224.png,80.57215,98.012955,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_left__start_0_448.png,80.93084,82.65257,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_left_bottom_start_0_672.png,83.48179,85.25556,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_top_start_1120_0.png,78.46038,103.93741,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000__start_1120_224.png,88.43981,92.142075,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000__start_1120_448.png,81.53124,104.80319,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_bottom_start_1120_672.png,76.79461,63.341316,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_top_start_1344_0.png,74.89078,87.438416,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000__start_1344_224.png,76.19035,82.13264,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000__start_1344_448.png,79.551125,83.80261,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_bottom_start_1344_672.png,78.91468,85.12799,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_right_top_start_1568_0.png,68.26501,73.20015,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_right__start_1568_224.png,78.63604,99.258545,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_right__start_1568_448.png,84.77448,94.09389,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_right_bottom_start_1568_672.png,77.12948,51.422737,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_top_start_224_0.png,85.00144,92.394966,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000__start_224_224.png,79.24303,87.68375,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000__start_224_448.png,86.42919,102.47276,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_bottom_start_224_672.png,83.02971,105.363205,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_top_start_448_0.png,78.75899,78.37777,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000__start_448_224.png,80.88106,71.71445,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000__start_448_448.png,81.1231,94.31368,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_bottom_start_448_672.png,77.38043,82.646355,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_top_start_672_0.png,84.75397,82.757904,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000__start_672_224.png,78.9973,72.25051,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000__start_672_448.png,82.383934,63.89045,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_bottom_start_672_672.png,78.464745,38.258568,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_top_start_896_0.png,75.7678,97.37326,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000__start_896_224.png,91.090996,77.18291,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_center__start_896_448.png,77.68674,68.74266,Center,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_5_compressed_23_agent-cody-banks.mp4_frame1000_bottom_start_896_672.png,78.89764,70.62957,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_left_top_start_0_0.png,80.3205,83.92006,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_left__start_0_224.png,79.92397,81.359474,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_left__start_0_448.png,79.75143,86.56466,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_left_bottom_start_0_672.png,80.101364,91.64505,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_top_start_1120_0.png,84.963615,68.117805,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250__start_1120_224.png,80.35002,84.372986,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250__start_1120_448.png,84.81522,78.109726,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_bottom_start_1120_672.png,87.3292,102.48549,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_top_start_1344_0.png,81.57142,83.10381,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250__start_1344_224.png,89.43852,72.48099,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250__start_1344_448.png,90.80866,111.51003,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_bottom_start_1344_672.png,91.4207,88.14427,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_right_top_start_1568_0.png,83.362236,88.02412,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_right__start_1568_224.png,84.5207,108.56955,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_right__start_1568_448.png,87.478615,86.129715,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_right_bottom_start_1568_672.png,89.401764,118.827286,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_top_start_224_0.png,77.730446,73.636894,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250__start_224_224.png,77.38482,84.70034,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250__start_224_448.png,78.07004,82.06506,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_bottom_start_224_672.png,81.7378,91.40342,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_top_start_448_0.png,79.84584,104.55531,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250__start_448_224.png,83.75304,94.80068,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250__start_448_448.png,83.16035,68.84674,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_bottom_start_448_672.png,86.097046,73.63121,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_top_start_672_0.png,82.32089,109.65435,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250__start_672_224.png,82.52805,74.83578,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250__start_672_448.png,81.85339,68.87215,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_bottom_start_672_672.png,87.77654,88.6708,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_top_start_896_0.png,86.189125,74.30216,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250__start_896_224.png,85.1534,58.520744,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_center__start_896_448.png,83.86709,88.50767,Center,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_6_compressed_23_agent-cody-banks.mp4_frame1250_bottom_start_896_672.png,88.869194,115.84386,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500_left_top_start_0_0.png,87.07328,80.64022,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500_left__start_0_224.png,88.44002,104.58321,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500_left__start_0_448.png,87.20916,86.53948,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500_left_bottom_start_0_672.png,87.780685,93.14738,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500_top_start_1120_0.png,71.35604,92.16101,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500__start_1120_224.png,76.73548,99.440506,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500__start_1120_448.png,76.85593,89.05937,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500_bottom_start_1120_672.png,75.77394,89.80433,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500_top_start_1344_0.png,70.77382,92.03512,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500__start_1344_224.png,77.3683,89.57458,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500__start_1344_448.png,78.52087,84.14591,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500_bottom_start_1344_672.png,77.17307,89.904434,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500_right_top_start_1568_0.png,69.26716,97.51439,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500_right__start_1568_224.png,71.337135,83.882225,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500_right__start_1568_448.png,71.45417,88.80466,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500_right_bottom_start_1568_672.png,75.7067,95.171715,Corner,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500_top_start_224_0.png,82.424034,53.85485,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500__start_224_224.png,71.90899,82.808716,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500__start_224_448.png,82.05464,96.71283,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500_bottom_start_224_672.png,82.742485,71.10685,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500_top_start_448_0.png,80.240295,72.69154,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500__start_448_224.png,73.93998,90.31825,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500__start_448_448.png,81.42821,82.97554,Edge,23,agent-cody-banks.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png_ALL/TEST_7_compressed_23_agent-cody-banks.mp4_frame1500_bottom_start_448_672.png,80.59242,74.8895,Edge,23,agent-cody-banks.mp4
